depth	min	max	median	mean
780	-37	-31	-34	-34
788	-30	374	103	123
796	-26	782	240	280
804	54	999	393	433
812	125	1050	584	581
820	167	1175	761	729
828	611	1212	920	915
836	827	1355	1100	1102
844	958	1609	1265	1272
852	1034	1799	1426	1424
860	1077	2094	1571	1577
868	1315	2136	1715	1720
876	1445	2204	1878	1864
884	1710	2288	2025	2024
892	1920	2468	2196	2199
900	1972	2892	2348	2374
908	2126	2952	2518	2523
916	2187	3073	2695	2671
924	2384	3203	2830	2814
932	2683	3258	2949	2953
940	2823	3397	3083	3091
956	2965	3921	3380	3399
964	3082	4134	3526	3554
972	3179	4198	3717	3708
980	3231	4342	3896	3863
988	3644	4390	4033	4029
996	3889	4490	4199	4195
1004	4001	4665	4338	4337
1012	4068	4831	4455	4454
1020	4109	5103	4557	4571
1028	4245	5147	4677	4686
1036	4309	5238	4815	4801
1059	4851	5472	5147	5149
1068	5034	5757	5410	5406
1076	5088	6208	5643	5647
1080	5103	6461	5757	5767
1084	5348	6478	5878	5890
1088	5579	6502	6001	6013
1092	5780	6531	6125	6135
1094	5863	6549	6191	6197
1096	5942	6576	6255	6258
1098	6005	6615	6320	6320
1100	6062	6676	6385	6381
1104	6218	6722	6465	6469
1108	6300	6826	6556	6557
1112	6329	7000	6637	6645
1116	6351	7207	6708	6733
1120	6368	7438	6779	6821
1122	6420	7450	6821	6860
1124	6457	7462	6865	6899
1126	6483	7473	6913	6939
1128	6503	7489	6965	6978
1130	6517	7510	7017	7017
1132	6530	7532	7070	7057
1136	6555	7597	7164	7135
1140	6574	7704	7248	7214
1144	6793	7723	7321	7299
1148	7002	7752	7395	7384
1152	7184	7784	7468	7469
1156	7309	7840	7550	7554
1160	7374	7942	7633	7639
1164	7471	8074	7753	7757
1168	7509	8265	7871	7875
1172	7537	8516	7977	7992
1176	7557	8779	8081	8110
1180	7577	9051	8188	8227
1182	7669	9065	8245	8283
1184	7736	9077	8302	8340
1188	7831	9104	8431	8452
1192	7902	9155	8571	8564
1196	7954	9211	8716	8677
1200	8000	9340	8836	8789
1204	8312	9359	8939	8909
1208	8566	9389	9045	9028
1216	8802	9657	9275	9267
1220	8852	9973	9374	9387
1228	9042	10050	9550	9550
1232	9098	10128	9637	9632
1236	9136	10230	9724	9714
1244	9344	10401	9882	9879
1260	9738	10608	10223	10210
1276	10118	11076	10571	10585
1292	10429	11431	10934	10923
