"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
1725,1669,"McNearney Lake",4677,"Lead-210",-23,0.25,250,-30,-23,-23,"NAPD 1","Chron uses 10 Pb210 dates for the top 10 of 16 samples.",TRUE,264,-84.96469,-84.93924,18,0,1
1725,1669,"McNearney Lake",4678,"Lead-210",-8,1.75,250,-30,-8,-8,"NAPD 1","Chron uses 10 Pb210 dates for the top 10 of 16 samples.",TRUE,264,-84.96469,-84.93924,18,0,1
1725,1669,"McNearney Lake",4679,"Lead-210",12,2.75,250,-30,12,12,"NAPD 1","Chron uses 10 Pb210 dates for the top 10 of 16 samples.",TRUE,264,-84.96469,-84.93924,18,0,1
1725,1669,"McNearney Lake",4680,"Lead-210",28,3.75,250,-30,28,28,"NAPD 1","Chron uses 10 Pb210 dates for the top 10 of 16 samples.",TRUE,264,-84.96469,-84.93924,18,0,1
1725,1669,"McNearney Lake",4681,"Lead-210",44,4.75,250,-30,44,44,"NAPD 1","Chron uses 10 Pb210 dates for the top 10 of 16 samples.",TRUE,264,-84.96469,-84.93924,18,0,1
1725,1669,"McNearney Lake",4682,"Lead-210",56,5.75,250,-30,56,56,"NAPD 1","Chron uses 10 Pb210 dates for the top 10 of 16 samples.",TRUE,264,-84.96469,-84.93924,18,0,1
1725,1669,"McNearney Lake",4683,"Lead-210",64,6.75,250,-30,64,64,"NAPD 1","Chron uses 10 Pb210 dates for the top 10 of 16 samples.",TRUE,264,-84.96469,-84.93924,18,0,1
1725,1669,"McNearney Lake",4684,"Lead-210",71,7.75,250,-30,71,71,"NAPD 1","Chron uses 10 Pb210 dates for the top 10 of 16 samples.",TRUE,264,-84.96469,-84.93924,18,0,1
1725,1669,"McNearney Lake",4685,"Lead-210",77,8.75,250,-30,77,77,"NAPD 1","Chron uses 10 Pb210 dates for the top 10 of 16 samples.",TRUE,264,-84.96469,-84.93924,18,0,1
1725,1669,"McNearney Lake",4686,"Lead-210",87,10.75,250,-30,87,87,"NAPD 1","Chron uses 10 Pb210 dates for the top 10 of 16 samples.",TRUE,264,-84.96469,-84.93924,18,0,1
