"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
2577,2493,"Slow River",6685,"Core top",0,0,3800,0,-20,20,"COHMAP chron 1","37.5 cm core from a sedge meadow region of low arctic tundra. One C-14 date and no evidence of cultural disturbance at the top of the core. Age bounds for application of the model: top = 0; bottom = 3805.",TRUE,265,-100.75,63.03333,20,0,1
2577,2493,"Slow River",6686,"Radiocarbon",3805,37.5,3800,0,3740,3870,"COHMAP chron 1","37.5 cm core from a sedge meadow region of low arctic tundra. One C-14 date and no evidence of cultural disturbance at the top of the core. Age bounds for application of the model: top = 0; bottom = 3805.",TRUE,265,-100.75,63.03333,65,1,1
