labID,	age,	error,	depth,	cc
Core top,	-28,	1,	0,	0
WIS-1757,	1880,	70,	147.5,	1
WIS-1758,	3820,	80,	277.5,	1
SI-2991,	5710,	70,	416,	1
WIS-1759,	6470,	70,	505.5,	1
WIS-1760,	7840,	80,	602.5,	1
WIS-1761,	9390,	90,	746,	1
