depth	min	max	median	mean
0	-221	92	-64	-64
20	-105	644	137	173
40	8	999	374	408
60	125	1330	612	642
80	297	1558	849	873
90	355	1688	973	986
100	463	1782	1094	1103
110	581	1897	1216	1222
120	676	2018	1343	1345
130	804	2089	1465	1463
140	919	2189	1589	1582
150	1025	2284	1716	1703
160	1173	2349	1843	1821
170	1331	2435	1967	1941
180	1437	2519	2099	2065
190	1637	2562	2214	2185
200	1866	2620	2326	2306
210	2056	2672	2445	2428
220	2366	2693	2520	2532
230	2514	2761	2648	2650
240	2547	3189	2759	2782
250	2618	3393	2943	2962
260	2717	3639	3120	3139
270	2784	3801	3319	3314
280	2988	3858	3527	3499
290	3316	3955	3709	3687
300	3693	4080	3882	3878
310	3762	4695	4028	4081
320	3839	5190	4198	4284
