labid,age,error,depth,cc
Core top,-57,1,1,0
Caesium-137,-10,6,13,0
UGAM3249,50,35,29,1
UGAM3710,845,30,49,1
UGAM2772,1730,35,88,1
UGAM17695,3380,25,129,1
UGAM3032,3510,30,156,1
UGAM2774,6460,45,232,1
UGAM3031,8110,50,249,1
UGAM2775,9630,50,323.5,1
UGAM3478,10400,50,449,1
