depth	min	max	median	mean
1	-60	-54	-57	-57
3	-53	-45	-49	-49
4	-50	-40	-45	-45
5	-47	-35	-41	-41
6	-44	-30	-38	-37
7	-42	-25	-34	-34
8	-39	-20	-30	-30
9	-37	-14	-26	-26
10	-34	-9	-22	-22
11	-32	-4	-18	-18
12	-29	2	-14	-14
13	-27	7	-10	-10
14	-24	12	-6	-6
15	-22	18	-2	-2
16	-19	23	2	2
17	-17	28	5	6
18	-14	34	9	9
19	-12	39	13	13
20	-9	44	17	17
21	-7	49	21	21
22	20	73	48	48
23	40	98	75	74
24	55	125	103	100
25	69	154	130	127
26	83	183	158	153
27	95	214	185	179
28	109	245	212	206
29	122	276	239	232
30	134	308	267	258
31	147	339	294	285
32	160	372	321	311
33	172	403	349	338
34	185	436	376	364
35	197	468	403	390
36	209	500	431	417
40	258	630	540	522
44	437	704	630	619
48	647	828	712	714
52	715	968	803	808
56	751	1152	890	903
59	774	1306	954	974
60	782	1359	976	997
63	820	1427	1030	1051
64	832	1436	1046	1066
67	859	1459	1098	1110
68	864	1471	1116	1125
70	874	1488	1150	1155
71	878	1496	1167	1170
72	882	1503	1184	1184
74	890	1521	1218	1214
76	898	1544	1250	1244
78	906	1572	1283	1274
80	912	1613	1315	1303
82	1019	1644	1374	1363
84	1225	1661	1458	1454
86	1400	1687	1542	1544
88	1536	1751	1632	1635
90	1577	1908	1717	1725
92	1603	2110	1798	1816
94	1623	2317	1880	1906
95	1630	2422	1920	1951
96	1641	2527	1961	1997
97	1650	2633	2002	2042
98	1658	2740	2044	2087
99	1667	2845	2084	2132
100	1675	2950	2126	2177
101	1682	3057	2169	2223
102	1772	3080	2236	2287
103	1862	3105	2303	2352
104	1951	3130	2369	2416
105	2040	3154	2436	2481
106	2129	3179	2504	2545
107	2217	3203	2572	2610
108	2304	3228	2640	2674
109	2392	3251	2707	2739
110	2480	3276	2774	2803
111	2567	3299	2843	2868
112	2650	3324	2910	2932
113	2736	3347	2978	2996
114	2818	3375	3047	3061
115	2899	3402	3115	3125
116	2976	3430	3184	3190
117	3051	3461	3253	3254
118	3125	3494	3323	3319
119	3197	3535	3392	3383
120	3266	3586	3458	3448
121	3324	3651	3523	3512
122	3345	3654	3532	3522
123	3366	3657	3541	3531
124	3387	3661	3550	3541
125	3408	3665	3559	3550
126	3428	3668	3567	3560
127	3448	3672	3575	3569
128	3466	3677	3584	3579
129	3482	3683	3593	3588
130	3493	3690	3602	3598
131	3501	3699	3611	3607
132	3508	3709	3621	3617
133	3514	3721	3630	3626
134	3520	3733	3639	3636
135	3525	3748	3647	3645
136	3530	3764	3656	3655
137	3537	3782	3665	3664
138	3542	3801	3674	3674
139	3547	3820	3683	3683
140	3551	3839	3692	3693
141	3555	3861	3700	3702
142	3569	3866	3707	3710
143	3583	3870	3713	3717
144	3598	3874	3720	3725
145	3612	3878	3727	3732
146	3624	3882	3734	3739
147	3636	3889	3742	3747
148	3647	3896	3749	3754
149	3658	3902	3757	3762
150	3668	3910	3764	3769
151	3676	3920	3772	3777
152	3683	3926	3780	3784
153	3690	3936	3788	3792
154	3696	3944	3797	3799
155	3701	3952	3805	3807
156	3705	3963	3813	3814
157	3709	3976	3820	3822
158	3713	3987	3827	3829
159	3717	4001	3833	3837
160	3719	4016	3840	3844
161	3722	4033	3847	3852
162	3753	4073	3881	3886
163	3772	4121	3915	3921
164	3787	4177	3949	3956
165	3799	4244	3981	3991
166	3810	4317	4013	4026
167	3819	4401	4044	4061
168	3828	4480	4075	4096
169	3837	4562	4106	4131
170	3845	4649	4136	4166
171	3850	4734	4167	4201
172	3858	4822	4197	4236
173	3864	4909	4228	4271
174	3870	5000	4259	4306
175	3875	5087	4292	4341
176	3879	5171	4323	4376
192	4223	5869	4940	4963
208	4803	6464	5503	5548
224	5869	7038	6360	6383
232	7266	7548	7378	7381
236	7565	8122	7894	7880
238	7673	8471	8153	8129
240	7772	8827	8411	8379
242	7933	9023	8587	8556
244	8152	9051	8681	8660
246	8359	9093	8778	8765
248	8543	9170	8892	8869
250	8664	9262	9000	8974
252	8727	9403	9091	9078
256	8808	9795	9281	9287
260	8862	10238	9472	9496
264	8974	10391	9588	9614
268	9064	10441	9682	9701
272	9137	10499	9784	9789
288	9467	10753	10142	10137
304	9853	10975	10514	10486
320	10617	11119	10846	10860
336	10782	11393	11051	11063
352	10896	11658	11237	11244
368	11017	11868	11411	11419
384	11151	12053	11590	11590
400	11303	12212	11770	11767
408	11426	12260	11859	11854
416	11507	12324	11948	11941
424	11615	12396	12038	12028
432	11756	12443	12121	12115
448	12016	12588	12328	12321
464	12179	13074	12572	12582
480	12320	13820	12851	12909
