depth	min	max	median	mean
379	-49	-43	-46	-46
385	39	82	67	66
390	143	204	188	185
395	322	497	412	412
397.5	395	651	525	526
402.5	633	848	741	742
405	710	977	850	848
410	816	1272	1053	1049
415	1045	1325	1209	1205
420	1171	1510	1351	1348
425	1281	1577	1443	1440
430	1411	1695	1556	1558
435	1579	2037	1769	1779
440	1685	2463	1972	2004
445	1892	2577	2240	2239
450	2079	2777	2494	2474
455	2472	2861	2721	2711
460	2659	3159	2938	2936
465	2826	3352	3128	3117
470	2956	3595	3309	3298
475	3306	3658	3479	3479
485	3601	4038	3811	3813
490	3755	4310	4001	4008
495	4114	4579	4357	4352
500	4343	5130	4708	4716
505	4943	5384	5158	5161
510	5361	5741	5583	5570
515	5541	6153	5830	5839
520	5680	6614	6087	6107
525	6021	6708	6374	6373
530	6257	6865	6640	6618
535	6530	6966	6788	6783
540	6641	7281	6925	6935
545	6705	7436	7022	7036
550	6756	7657	7111	7137
555	6823	7801	7213	7238
560	6883	7977	7311	7340
565	6948	8103	7412	7444
