labid,age,error,depth,cc
Core top,-46,1,379,0
Lead-210,190,5,390,0
65459,780,40,401.5,1
56433,1350,50,416,1
65460,1720,40,431.5,1
65461,2650,40,456,1
NSRL-10371,3370,45,478,1
Tephra,3650,150,482,0
NSRL-10372,3860,50,494,1
65462,4860,40,510,1
NSRL-10373,5980,50,534.5,1
