depth	min	max	median	mean
0	-64	114	9	13
2	-22	136	45	48
4	2	168	82	82
10	41	348	184	186
20	134	621	350	357
30	200	1003	500	525
40	328	1170	678	697
50	478	1403	863	886
60	588	1736	1066	1093
70	757	2036	1336	1350
80	954	2386	1578	1605
90	1127	2709	1842	1859
100	1395	2925	2121	2127
110	1668	3222	2410	2419
120	1874	3614	2742	2737
130	2268	3877	3086	3081
140	2629	4228	3423	3422
150	2886	4627	3766	3760
160	3204	4861	4078	4067
170	3542	5160	4382	4378
180	3818	5435	4720	4692
190	4241	5609	4987	4981
200	4478	5842	5220	5214
210	4607	6126	5390	5392
220	4785	6320	5566	5562
230	4939	6529	5736	5737
240	5083	6789	5914	5918
250	5303	6974	6101	6101
260	5495	7196	6304	6310
270	5674	7504	6534	6544
280	5912	7713	6779	6784
290	6142	7985	7010	7028
300	6365	8320	7256	7274
310	6642	8620	7536	7564
320	6925	8968	7823	7865
330	7165	9388	8139	8179
340	7520	9634	8458	8482
350	7912	9994	8816	8837
360	8171	10481	9222	9245
370	8715	10918	9782	9789
380	9273	11466	10320	10338
390	9690	12038	10901	10894
400	10452	12352	11416	11422
410	10912	12810	11903	11900
420	11230	13304	12353	12326
430	11811	13703	12811	12781
440	12268	14244	13225	13224
450	12663	14812	13625	13655
460	13105	15264	14079	14112
470	13472	15845	14534	14571
478	13707	16307	14931	14940
490	14256	16797	15471	15484
500	14721	17247	15924	15943
512	15292	17804	16495	16511
520	15589	18391	16892	16920
