"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
41030,23715,"Glenmire",81062,"Core top",-48,0,3580,-50,-49,-47,"SKOPE","Based on IntCal13 calibration curve. Hiatus of 2 yr set at 100 cm (European settlement horizon) to accomodate kink in accumulation rate.\n\nBacon command line:\nBacon('GLENMIRE',thick=5,hiatus.depths=100,hiatus.mean=2,acc.mean=c(1,20),d.max=380,depths.file=TRUE)\n\nBacon settings file:\n0 #d.min\n380 #d.max\n1 #d.by\n1 #depths.file\nNA #slump\n1 20 #acc.mean\n1.5 1.5 #acc.shape\n0.7 #mem.mean\n4 #mem.strength\n100 #hiatus.depths\n2 #hiatus.mean\n1 #hiatus.shape\n0 #BCAD\n1 #cc\n0 #postbomb\nIntCal13 #cc1\nMarine13 #cc2\nSHCal13 #cc3\nConstCal #cc4\ncm #unit\n0 #normal\n3 #t.a\n4 #t.b\n0 #d.R\n0 #d.STD\n0.95 #prob",FALSE,167,-122.78961,37.99026,1,0,1
41030,23715,"Glenmire",81063,"Cultural",100,100,3580,-50,90,110,"SKOPE","Based on IntCal13 calibration curve. Hiatus of 2 yr set at 100 cm (European settlement horizon) to accomodate kink in accumulation rate.\n\nBacon command line:\nBacon('GLENMIRE',thick=5,hiatus.depths=100,hiatus.mean=2,acc.mean=c(1,20),d.max=380,depths.file=TRUE)\n\nBacon settings file:\n0 #d.min\n380 #d.max\n1 #d.by\n1 #depths.file\nNA #slump\n1 20 #acc.mean\n1.5 1.5 #acc.shape\n0.7 #mem.mean\n4 #mem.strength\n100 #hiatus.depths\n2 #hiatus.mean\n1 #hiatus.shape\n0 #BCAD\n1 #cc\n0 #postbomb\nIntCal13 #cc1\nMarine13 #cc2\nSHCal13 #cc3\nConstCal #cc4\ncm #unit\n0 #normal\n3 #t.a\n4 #t.b\n0 #d.R\n0 #d.STD\n0.95 #prob",FALSE,167,-122.78961,37.99026,10,0,0
41030,23715,"Glenmire",81064,"Cultural",157,103,3580,-50,147,167,"SKOPE","Based on IntCal13 calibration curve. Hiatus of 2 yr set at 100 cm (European settlement horizon) to accomodate kink in accumulation rate.\n\nBacon command line:\nBacon('GLENMIRE',thick=5,hiatus.depths=100,hiatus.mean=2,acc.mean=c(1,20),d.max=380,depths.file=TRUE)\n\nBacon settings file:\n0 #d.min\n380 #d.max\n1 #d.by\n1 #depths.file\nNA #slump\n1 20 #acc.mean\n1.5 1.5 #acc.shape\n0.7 #mem.mean\n4 #mem.strength\n100 #hiatus.depths\n2 #hiatus.mean\n1 #hiatus.shape\n0 #BCAD\n1 #cc\n0 #postbomb\nIntCal13 #cc1\nMarine13 #cc2\nSHCal13 #cc3\nConstCal #cc4\ncm #unit\n0 #normal\n3 #t.a\n4 #t.b\n0 #d.R\n0 #d.STD\n0.95 #prob",FALSE,167,-122.78961,37.99026,10,0,0
41030,23715,"Glenmire",81065,"Radiocarbon",550,112.5,3580,-50,535,565,"SKOPE","Based on IntCal13 calibration curve. Hiatus of 2 yr set at 100 cm (European settlement horizon) to accomodate kink in accumulation rate.\n\nBacon command line:\nBacon('GLENMIRE',thick=5,hiatus.depths=100,hiatus.mean=2,acc.mean=c(1,20),d.max=380,depths.file=TRUE)\n\nBacon settings file:\n0 #d.min\n380 #d.max\n1 #d.by\n1 #depths.file\nNA #slump\n1 20 #acc.mean\n1.5 1.5 #acc.shape\n0.7 #mem.mean\n4 #mem.strength\n100 #hiatus.depths\n2 #hiatus.mean\n1 #hiatus.shape\n0 #BCAD\n1 #cc\n0 #postbomb\nIntCal13 #cc1\nMarine13 #cc2\nSHCal13 #cc3\nConstCal #cc4\ncm #unit\n0 #normal\n3 #t.a\n4 #t.b\n0 #d.R\n0 #d.STD\n0.95 #prob",FALSE,167,-122.78961,37.99026,15,1,1
41030,23715,"Glenmire",81066,"Radiocarbon",1240,127.5,3580,-50,1200,1280,"SKOPE","Based on IntCal13 calibration curve. Hiatus of 2 yr set at 100 cm (European settlement horizon) to accomodate kink in accumulation rate.\n\nBacon command line:\nBacon('GLENMIRE',thick=5,hiatus.depths=100,hiatus.mean=2,acc.mean=c(1,20),d.max=380,depths.file=TRUE)\n\nBacon settings file:\n0 #d.min\n380 #d.max\n1 #d.by\n1 #depths.file\nNA #slump\n1 20 #acc.mean\n1.5 1.5 #acc.shape\n0.7 #mem.mean\n4 #mem.strength\n100 #hiatus.depths\n2 #hiatus.mean\n1 #hiatus.shape\n0 #BCAD\n1 #cc\n0 #postbomb\nIntCal13 #cc1\nMarine13 #cc2\nSHCal13 #cc3\nConstCal #cc4\ncm #unit\n0 #normal\n3 #t.a\n4 #t.b\n0 #d.R\n0 #d.STD\n0.95 #prob",FALSE,167,-122.78961,37.99026,40,1,1
41030,23715,"Glenmire",81067,"Radiocarbon",1710,156,3580,-50,1670,1750,"SKOPE","Based on IntCal13 calibration curve. Hiatus of 2 yr set at 100 cm (European settlement horizon) to accomodate kink in accumulation rate.\n\nBacon command line:\nBacon('GLENMIRE',thick=5,hiatus.depths=100,hiatus.mean=2,acc.mean=c(1,20),d.max=380,depths.file=TRUE)\n\nBacon settings file:\n0 #d.min\n380 #d.max\n1 #d.by\n1 #depths.file\nNA #slump\n1 20 #acc.mean\n1.5 1.5 #acc.shape\n0.7 #mem.mean\n4 #mem.strength\n100 #hiatus.depths\n2 #hiatus.mean\n1 #hiatus.shape\n0 #BCAD\n1 #cc\n0 #postbomb\nIntCal13 #cc1\nMarine13 #cc2\nSHCal13 #cc3\nConstCal #cc4\ncm #unit\n0 #normal\n3 #t.a\n4 #t.b\n0 #d.R\n0 #d.STD\n0.95 #prob",FALSE,167,-122.78961,37.99026,40,1,1
41030,23715,"Glenmire",81068,"Radiocarbon",1720,174,3580,-50,1705,1735,"SKOPE","Based on IntCal13 calibration curve. Hiatus of 2 yr set at 100 cm (European settlement horizon) to accomodate kink in accumulation rate.\n\nBacon command line:\nBacon('GLENMIRE',thick=5,hiatus.depths=100,hiatus.mean=2,acc.mean=c(1,20),d.max=380,depths.file=TRUE)\n\nBacon settings file:\n0 #d.min\n380 #d.max\n1 #d.by\n1 #depths.file\nNA #slump\n1 20 #acc.mean\n1.5 1.5 #acc.shape\n0.7 #mem.mean\n4 #mem.strength\n100 #hiatus.depths\n2 #hiatus.mean\n1 #hiatus.shape\n0 #BCAD\n1 #cc\n0 #postbomb\nIntCal13 #cc1\nMarine13 #cc2\nSHCal13 #cc3\nConstCal #cc4\ncm #unit\n0 #normal\n3 #t.a\n4 #t.b\n0 #d.R\n0 #d.STD\n0.95 #prob",FALSE,167,-122.78961,37.99026,15,1,1
41030,23715,"Glenmire",81069,"Radiocarbon",2150,198.5,3580,-50,2130,2170,"SKOPE","Based on IntCal13 calibration curve. Hiatus of 2 yr set at 100 cm (European settlement horizon) to accomodate kink in accumulation rate.\n\nBacon command line:\nBacon('GLENMIRE',thick=5,hiatus.depths=100,hiatus.mean=2,acc.mean=c(1,20),d.max=380,depths.file=TRUE)\n\nBacon settings file:\n0 #d.min\n380 #d.max\n1 #d.by\n1 #depths.file\nNA #slump\n1 20 #acc.mean\n1.5 1.5 #acc.shape\n0.7 #mem.mean\n4 #mem.strength\n100 #hiatus.depths\n2 #hiatus.mean\n1 #hiatus.shape\n0 #BCAD\n1 #cc\n0 #postbomb\nIntCal13 #cc1\nMarine13 #cc2\nSHCal13 #cc3\nConstCal #cc4\ncm #unit\n0 #normal\n3 #t.a\n4 #t.b\n0 #d.R\n0 #d.STD\n0.95 #prob",FALSE,167,-122.78961,37.99026,20,1,1
41030,23715,"Glenmire",81070,"Radiocarbon",2770,220,3580,-50,2750,2790,"SKOPE","Based on IntCal13 calibration curve. Hiatus of 2 yr set at 100 cm (European settlement horizon) to accomodate kink in accumulation rate.\n\nBacon command line:\nBacon('GLENMIRE',thick=5,hiatus.depths=100,hiatus.mean=2,acc.mean=c(1,20),d.max=380,depths.file=TRUE)\n\nBacon settings file:\n0 #d.min\n380 #d.max\n1 #d.by\n1 #depths.file\nNA #slump\n1 20 #acc.mean\n1.5 1.5 #acc.shape\n0.7 #mem.mean\n4 #mem.strength\n100 #hiatus.depths\n2 #hiatus.mean\n1 #hiatus.shape\n0 #BCAD\n1 #cc\n0 #postbomb\nIntCal13 #cc1\nMarine13 #cc2\nSHCal13 #cc3\nConstCal #cc4\ncm #unit\n0 #normal\n3 #t.a\n4 #t.b\n0 #d.R\n0 #d.STD\n0.95 #prob",FALSE,167,-122.78961,37.99026,20,1,1
41030,23715,"Glenmire",81071,"Radiocarbon",5410,245,3580,-50,5300,5520,"SKOPE","Based on IntCal13 calibration curve. Hiatus of 2 yr set at 100 cm (European settlement horizon) to accomodate kink in accumulation rate.\n\nBacon command line:\nBacon('GLENMIRE',thick=5,hiatus.depths=100,hiatus.mean=2,acc.mean=c(1,20),d.max=380,depths.file=TRUE)\n\nBacon settings file:\n0 #d.min\n380 #d.max\n1 #d.by\n1 #depths.file\nNA #slump\n1 20 #acc.mean\n1.5 1.5 #acc.shape\n0.7 #mem.mean\n4 #mem.strength\n100 #hiatus.depths\n2 #hiatus.mean\n1 #hiatus.shape\n0 #BCAD\n1 #cc\n0 #postbomb\nIntCal13 #cc1\nMarine13 #cc2\nSHCal13 #cc3\nConstCal #cc4\ncm #unit\n0 #normal\n3 #t.a\n4 #t.b\n0 #d.R\n0 #d.STD\n0.95 #prob",FALSE,167,-122.78961,37.99026,110,1,1
