labid,age,error,depth,cc
Core top,-51,53,0,0
Beta235596,5090,40,136,1
Beta235597,9810,40,337,1
CAMS-31733,10565,50,543,1
CAMS-30933,12250,50,555,1
CAMS-31734,12385,30,561,1
CAMS-87244,9520,60,595,1
CAMS-82219,9570,80,596,1
CAMS-82218,11490,45,599,1
