labid,age,error,depth,cc
OS-79440,7530,95,601.5,1
OS-79804,1220,25,741.5,1
OS-79267,10000,55,771.5,1
OS-79434,11250,95,811.5,1
OS-79293,12150,60,877.5,1
OS-79433,11500,80,897.5,1
OS-79291,13350,70,927.5,1
OS-79810,14150,100,1087.5,1
OS-65298,14850,70,1129,1
OS-65293,14750,50,1136.5,1
OS-65299,14750,60,1138,1
OS-65267,14850,65,1183,1
OS-65857,14950,200,1184,1
Core top,-57,1,0,0
