depth	min	max	median	mean
4	-63	49	-4	-5
7.5	-52	77	12	12
12.5	-40	126	33	36
17.5	-33	179	54	59
22.5	-4	217	81	88
27.5	29	245	115	121
37.5	64	353	179	186
47.5	137	544	313	320
57.5	179	882	457	477
67.5	302	1033	617	632
77.5	375	1164	794	787
87.5	617	1265	944	943
97.5	807	1376	1105	1099
102.5	909	1450	1182	1176
107.5	989	1516	1257	1251
112.5	1030	1628	1328	1326
127.5	1175	1973	1530	1541
135.5	1236	2122	1640	1650
145.5	1354	2284	1774	1786
155.5	1449	2405	1921	1921
165.5	1588	2535	2055	2056
175.5	1712	2638	2194	2191
184.5	1875	2748	2310	2312
186.5	1922	2765	2336	2339
195.5	2086	2858	2457	2460
205.5	2242	2996	2608	2609
215.5	2370	3232	2762	2770
224.5	2480	3436	2900	2916
225.5	2492	3449	2917	2933
235.5	2600	3652	3086	3096
245.5	2737	3841	3246	3258
255.5	2855	3989	3417	3417
265.5	3022	4143	3577	3579
275.5	3175	4278	3746	3742
285.5	3402	4427	3903	3903
295.5	3632	4560	4056	4063
305.5	3869	4765	4250	4259
315.5	4005	5079	4466	4485
325.5	4156	5414	4688	4715
336.5	4297	5759	4954	4973
345.5	4477	5988	5165	5183
352.5	4602	6114	5342	5345
365.5	4883	6396	5657	5650
375	5092	6553	5899	5876
384.5	5410	6733	6115	6102
392.5	5759	6827	6293	6293
406.5	6148	7109	6615	6620
416.5	6314	7472	6829	6849
426.5	6487	7794	7050	7073
435.5	6603	8059	7250	7272
445.5	6783	8324	7469	7492
454.5	6921	8515	7684	7690
465.5	7147	8760	7928	7932
475.5	7340	8950	8155	8153
485.5	7617	9137	8366	8371
495.5	7900	9293	8583	8588
508.5	8248	9548	8900	8900
516.5	8383	9807	9105	9103
525.5	8640	10050	9326	9331
535.5	8865	10256	9590	9585
545.5	9219	10483	9838	9842
555.5	9554	10703	10100	10103
565.5	9765	10983	10342	10347
575.5	9914	11289	10568	10577
585.5	10145	11577	10787	10807
597.5	10353	11896	11065	11082
604.5	10464	12098	11213	11232
614.5	10593	12458	11407	11437
625.5	10744	12861	11621	11663
