"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","keep","error","cc"
16163,10512,"No Name East midden",35502,"Radiocarbon",11910,0,12000,11820,11820,12000,"Neotoma 1",NA,TRUE,1220,-116.56667,35.43333,0,90,1
