depth	min	max	median	mean
1	-34	35	-18	-13
5	-32	313	45	71
10	-29	660	124	176
20	13	1082	317	378
30	47	1387	526	573
40	182	1507	756	778
45	212	1644	868	881
50	327	1694	978	987
60	436	1873	1216	1198
70	709	1949	1449	1419
80	1064	2080	1660	1633
90	1395	2218	1858	1842
100	1691	2323	2009	2010
110	1795	2571	2149	2159
120	1853	2830	2270	2288
125	1919	2871	2336	2354
130	1957	2945	2405	2419
135	1986	3053	2468	2484
140	2065	3093	2535	2549
150	2146	3234	2672	2679
155	2236	3270	2738	2743
160	2284	3331	2806	2808
170	2423	3467	2933	2934
180	2532	3595	3063	3060
190	2780	3688	3180	3188
200	2941	3844	3343	3349
210	3021	4252	3501	3542
220	3162	4458	3718	3744
225	3202	4671	3807	3844
230	3290	4733	3920	3947
235	3347	4823	4032	4049
240	3387	4987	4135	4151
250	3598	5103	4362	4357
260	3793	5284	4567	4559
270	3939	5452	4781	4757
280	4268	5549	4986	4968
290	4603	5696	5192	5176
295	4789	5765	5301	5279
300	4881	5881	5400	5381
310	5000	6128	5560	5559
320	5124	6419	5721	5737
330	5223	6669	5899	5914
340	5397	6802	6088	6092
350	5575	6963	6268	6271
360	5695	7125	6468	6451
370	5921	7213	6657	6632
380	6173	7335	6839	6815
390	6377	7461	7031	7000
400	6921	7703	7309	7310
410	7193	8347	7735	7742
420	7333	9244	8299	8296
425	7874	9290	8550	8565
430	8269	9370	8831	8834
435	8512	9571	9123	9103
440	8749	9757	9330	9310
450	8919	10826	9649	9726
460	9217	11100	10070	10093
465	9267	11390	10254	10276
470	9527	11467	10451	10465
475	9650	11581	10676	10653
480	9722	11812	10882	10841
490	10492	12009	11192	11206
495	10679	12217	11375	11389
500	10908	12477	11618	11637
505	11021	13106	11808	11885
510	11095	13989	11979	12133
520	11363	14888	12462	12627
530	11578	15846	12927	13121
535	11668	16314	13169	13368
540	11735	16912	13384	13616
550	12049	17590	13913	14124
560	12299	18392	14403	14624
570	12493	19241	14857	15116
580	12842	19837	15376	15609
590	13136	20576	15865	16112
600	13372	21290	16366	16624
610	13727	21936	16893	17132
620	14059	22702	17403	17644
