"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
352,344,"Cedar Bog",1085,"Core top",-10,130,11060,-10,-20,0,10,0
352,344,"Cedar Bog",1087,"Radiocarbon",4150,406.5,11060,-10,3910,4390,240,1
352,344,"Cedar Bog",1088,"Radiocarbon",7880,945,11060,-10,7640,8120,240,1
