labID,	age,	error,	depth,	cc
Core top,	0,	1,	0,	0
Beta-11448,	1480,	90,	27.5,	1
Beta-8727,	2100,	100,	57.5,	1
Beta-8728,	2770,	90,	97.5,	1
Beta-8729,	3710,	90,	127.5,	1
Beta-11449,	4370,	100,	142.5,	1
Beta-8730,	6000,	100,	162.5,	1
Beta-8731,	7000,	140,	192.5,	1
Beta-8732,	7870,	130,	237.5,	1
Beta-11450,	8300,	130,	255,	1
Beta-8733,	9160,	120,	282.5,	1
Beta-11451,	9080,	130,	282.5,	1
Beta-8734,	9300,	150,	316.5,	1
Beta-11452,	10070,	130,	342.5,	1
Beta-8735,	10690,	210,	374,	1
