depth	min	max	median	mean
0	3207	5943	4614	4603
31	4008	6446	5233	5227
36	4182	6520	5328	5331
41	4329	6609	5425	5435
46	4441	6690	5519	5538
51	4614	6750	5606	5636
56	4757	6818	5700	5734
61	4894	6895	5797	5833
66	5112	6963	5883	5934
71	5288	7032	5978	6035
76	5511	7120	6115	6180
81	6083	7201	6432	6505
86	6400	7315	6824	6830
91	6671	7537	7182	7158
96	7232	7667	7508	7498
101	7434	8326	7817	7837
106	7540	8952	8093	8139
111	7664	9052	8258	8290
116	7745	9205	8424	8441
121	7841	9402	8584	8592
126	8018	9499	8737	8743
131	8125	9634	8901	8894
133.5	8161	9731	8981	8970
136	8244	9809	9058	9045
138.5	8365	9844	9129	9119
141	8471	9876	9202	9193
143.5	8556	9914	9278	9267
146	8619	9954	9357	9341
148.5	8674	10018	9436	9415
151	8793	10073	9509	9493
153.5	8979	10097	9583	9577
156	9141	10130	9660	9661
158.5	9267	10166	9743	9745
161	9357	10224	9832	9829
163.5	9428	10324	9925	9913
166	9508	10413	10009	9993
168.5	9593	10449	10090	10066
171	9657	10499	10172	10139
173.5	9708	10568	10248	10213
176	9745	10677	10321	10286
178.5	9777	10818	10390	10359
181	9810	10936	10449	10424
183.5	9857	10995	10499	10475
186	9899	11074	10546	10526
188.5	9926	11170	10589	10578
191	9955	11284	10632	10629
193.5	9980	11414	10674	10680
196	10014	11515	10719	10731
198.5	10058	11582	10773	10782
201	10095	11657	10823	10833
203.5	10124	11731	10872	10884
206	10156	11833	10918	10935
