depth	min	max	median	mean
1020	-48	-42	-45	-45
1024	-44	1	-32	-29
1028	-38	22	-15	-13
1032	-29	42	1	2
1036	-18	58	17	18
1040	-6	72	33	33
1044	14	82	50	49
1048	38	93	64	64
1050	46	101	72	72
1052	53	116	82	82
1053	56	127	86	87
1054	57	140	90	92
1055	59	154	94	97
1056	63	159	100	103
1057	66	165	105	108
1058	68	172	110	113
1059	70	180	115	118
1061	76	197	125	128
1062	79	202	131	133
1063	81	207	137	138
1064	83	215	142	144
1065	85	223	148	149
1066	89	227	153	154
1068	95	237	164	164
1069	97	244	169	169
1070	99	252	174	174
1071	103	256	180	179
1072	105	259	186	184
1073	108	265	192	190
1075	112	279	203	200
1076	116	282	209	206
1077	119	286	216	211
1078	121	291	222	217
1079	124	297	228	222
1080	126	303	233	228
1082	131	310	245	238
1083	134	314	250	243
1084	136	320	256	248
1085	138	326	262	253
1086	141	329	268	259
1087	144	332	274	264
1088	146	336	281	270
1089	148	340	287	275
1090	151	347	293	280
1091	154	350	299	286
1092	157	352	304	291
1093	160	356	310	296
1094	162	361	316	301
1096	167	370	326	311
1098	173	378	335	320
1100	180	390	343	328
1102	188	397	350	335
1104	195	407	357	342
1108	209	423	371	357
1110	215	434	378	364
1112	222	439	386	372
1116	236	455	400	386
1120	253	470	414	400
1124	273	489	430	419
1128	292	508	446	437
1132	311	527	463	454
1136	333	546	481	473
1140	357	564	499	491
1144	384	579	514	507
1148	409	593	527	522
1152	432	609	541	537
1156	456	624	555	552
1160	485	638	569	568
1164	500	650	581	580
1167	511	659	589	589
1172	529	672	603	603
1176	541	685	614	615
1180	555	698	625	627
1184	569	710	637	638
1188	581	723	648	650
1192	594	735	660	661
1196	606	748	672	673
1200	618	761	683	685
1204	632	771	696	697
1208	646	782	707	708
1212	657	795	720	721
1216	668	810	733	735
1220	678	826	747	749
1224	690	838	762	763
1228	702	852	776	777
1232	713	868	790	791
1236	726	882	806	805
1240	738	895	821	819
1244	751	906	836	834
1248	765	922	851	848
1252	779	940	864	863
1256	793	960	879	878
1260	807	980	893	893
1264	823	995	907	908
1268	837	1013	921	923
1272	854	1029	935	937
1276	870	1045	949	953
1280	886	1061	963	968
1284	904	1074	977	983
1288	922	1087	990	997
1292	936	1101	1003	1011
1296	949	1116	1015	1024
1300	962	1130	1026	1036
1304	976	1141	1038	1048
1308	989	1152	1050	1060
1312	1002	1162	1062	1072
1316	1014	1172	1075	1084
1320	1025	1187	1091	1098
1322	1033	1193	1099	1105
1324	1038	1199	1108	1112
1328	1051	1213	1123	1127
1330	1056	1221	1131	1134
1332	1064	1226	1139	1141
1334	1070	1234	1148	1149
1336	1077	1241	1155	1157
1338	1084	1246	1163	1164
1340	1089	1255	1171	1171
1344	1103	1268	1187	1186
1348	1118	1280	1201	1200
1350	1124	1286	1209	1207
1352	1131	1292	1216	1215
1354	1138	1299	1224	1222
1356	1145	1306	1231	1230
1360	1159	1320	1246	1244
1362	1169	1328	1254	1253
1366	1184	1350	1270	1269
1368	1193	1360	1278	1277
1372	1209	1380	1293	1293
1374	1217	1388	1301	1301
1378	1234	1406	1317	1317
1380	1242	1418	1325	1325
1384	1260	1436	1341	1342
1388	1279	1453	1355	1358
1390	1286	1463	1363	1366
1392	1296	1470	1371	1374
1394	1305	1480	1378	1382
1398	1321	1498	1395	1399
1400	1326	1509	1404	1408
1404	1343	1524	1422	1426
1406	1350	1533	1431	1435
1408	1359	1542	1440	1443
1410	1365	1551	1449	1452
1414	1381	1568	1466	1469
1416	1388	1576	1475	1478
1420	1404	1595	1493	1495
1424	1422	1609	1510	1512
