"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
1963,1898,"Pond Mills Pond",5462,"Core top",0,0,7500,0,-20,20,"COHMAP chron 3","1 C-14 date corrected by 750 yr to fit dates at Maplehurst LI004. Dates ok to 430 cm. Ragweed rise at 55 cm. Age bounds for application of the model: top = 0; bottom = 7500.",TRUE,274,-81.25,42.91667,20,0,1
1963,1898,"Pond Mills Pond",5463,"Biostratigraphic, pollen",150,55,7500,0,100,200,"COHMAP chron 3","1 C-14 date corrected by 750 yr to fit dates at Maplehurst LI004. Dates ok to 430 cm. Ragweed rise at 55 cm. Age bounds for application of the model: top = 0; bottom = 7500.",TRUE,274,-81.25,42.91667,50,0,0
1963,1898,"Pond Mills Pond",5464,"Radiocarbon, reservoir correction",7210,405,7500,0,7010,7410,"COHMAP chron 3","1 C-14 date corrected by 750 yr to fit dates at Maplehurst LI004. Dates ok to 430 cm. Ragweed rise at 55 cm. Age bounds for application of the model: top = 0; bottom = 7500.",TRUE,274,-81.25,42.91667,200,1,1
