depth	min	max	median	mean
16.5	4	412	224	220
22.5	119	489	325	320
23.5	150	492	343	338
24.5	177	499	361	355
25.5	201	508	380	372
26.5	223	519	398	389
27.5	241	532	417	406
29.5	271	571	457	441
30.5	290	587	474	457
31.5	311	598	490	473
32.5	331	612	506	489
33.5	343	628	521	505
34.5	351	647	532	520
40.5	395	864	603	614
41.5	409	877	617	628
42.5	419	891	631	642
43.5	430	908	645	656
44.5	437	929	658	669
45.5	445	955	672	683
52.5	515	1114	767	781
53.5	527	1129	783	795
54.5	537	1145	796	809
55.5	551	1164	811	824
56.5	558	1185	826	838
57.5	565	1206	840	852
104.5	1081	1953	1512	1515
118.5	1259	2151	1719	1714
119.5	1267	2169	1733	1729
120.5	1284	2183	1748	1743
121.5	1305	2192	1762	1757
122.5	1324	2200	1776	1771
123.5	1343	2212	1791	1786
146.5	1682	2471	2129	2114
165.5	2011	2667	2404	2385
166.5	2029	2676	2419	2400
167.5	2042	2687	2435	2414
168.5	2052	2699	2449	2428
169.5	2066	2711	2464	2443
170.5	2087	2721	2477	2457
182.5	2362	2810	2641	2625
183.5	2395	2816	2652	2639
184.5	2425	2821	2664	2653
185.5	2454	2827	2676	2667
186.5	2476	2835	2687	2681
187.5	2496	2844	2699	2695
188.5	2508	2856	2712	2708
189.5	2520	2869	2725	2722
190.5	2540	2880	2738	2738
221.5	2955	3624	3269	3274
222.5	2975	3635	3287	3292
223.5	2990	3647	3305	3309
224.5	3004	3661	3324	3327
225.5	3015	3674	3342	3344
226.5	3029	3688	3362	3361
236.5	3186	3830	3544	3533
237.5	3200	3844	3562	3551
238.5	3210	3862	3581	3568
239.5	3220	3881	3598	3585
240.5	3241	3895	3615	3602
241.5	3274	3902	3631	3619
