labid,age,error,depth,cc
Core top,-47,1,0,0
CAMS-46615,190,50,60,1
CAMS-46616,390,60,100,1
CAMS-46617,820,140,140,1
CAMS-46618,1300,60,180,1
CAMS-46619,1370,40,200,1
CAMS-46620,1720,80,230,1
CAMS-46621,1830,60,255,1
CAMS-46622,1800,60,280,1
CAMS-46623,2110,90,345,1
