"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
2646,2555,"Thompson Landing",7070,"Radiocarbon",2980,4,6220,2900,2800,3160,180,1
2646,2555,"Thompson Landing",7071,"Radiocarbon",3380,24,6220,2900,3170,3590,210,1
2646,2555,"Thompson Landing",7072,"Radiocarbon",4300,75,6220,2900,4100,4500,200,1
2646,2555,"Thompson Landing",7073,"Radiocarbon",6170,158,6220,2900,5910,6430,260,1
