labID,	age,	error,	depth,	cc
Core top,	-51,	1,	1550,	0
Ambrosia rise,	90,	20,	1905.5,	0
CAMS-69887,	1040,	50,	1974.5,	1
CAMS-69888,	2150,	80,	2154.5,	1
CAMS-90104,	1995,	35,	2174,	1
CAMS-79286,	2270,	60,	2334.4,	1
CAMS-79285,	3890,	50,	2600.5,	1
CAMS-65374,	5590,	50,	2856,	1
CAMS-65373,	6620,	50,	2966.5,	1
CAMS-65365,	7910,	50,	3139,	1
CAMS-65364,	10570,	50,	3405,	1
