depth	min	max	median	mean
0.5	-65	-35	-50	-50
6.5	-59	32	-36	-30
9.5	-58	69	-30	-20
14.5	-53	100	-6	1
17.5	-52	117	10	14
17.50001	-41	117	16	21
20	-32	133	36	38
24.5	19	340	187	187
30.5	76	687	386	386
34.5	350	704	524	525
39.5	588	767	700	698
44.5	681	832	762	761
49.5	716	907	811	813
54.5	770	1036	916	911
60.5	811	1252	1037	1035
64.5	956	1266	1110	1110
69.5	1050	1300	1206	1204
74.5	1109	1323	1245	1240
79.5	1137	1350	1279	1270
84.5	1213	1365	1300	1298
89.5	1268	1389	1324	1326
94.5	1287	1422	1341	1344
99.5	1298	1484	1353	1362
104.5	1322	1524	1379	1393
109.5	1331	1620	1405	1425
114.5	1368	1687	1487	1496
119.5	1381	1816	1562	1573
125.5	1474	1870	1652	1659
131.5	1608	1968	1777	1780
137.5	1849	2153	2009	2007
139.5	1870	2279	2088	2082
