labID,	age,	error,	depth,	cc
Lead-210,	-33,	1,	0.25,	0
Lead-210,	-28,	1,	1.25,	0
Lead-210,	-20,	1,	2.25,	0
Lead-210,	-12,	1,	3.25,	0
Lead-210,	-5,	1,	4.25,	0
Lead-210,	2,	1,	5.25,	0
Lead-210,	8,	1,	6.25,	0
Lead-210,	14,	1,	7.25,	0
Lead-210,	20,	1,	8.25,	0
Lead-210,	23,	1,	9.25,	0
Lead-210,	37,	1,	11.75,	0
Lead-210,	43,	1,	12.75,	0
Lead-210,	56,	1,	15.25,	0
Lead-210,	66,	1,	17.25,	0
