depth	min	max	median	mean
1	-64	128	-12	-3
10	-39	307	76	90
20	-22	587	163	194
30	46	657	274	296
40	78	812	382	399
50	164	894	496	502
60	211	1035	600	606
70	344	1097	723	721
80	405	1212	849	837
90	541	1250	962	941
100	623	1329	1073	1046
110	882	1364	1171	1157
117	1015	1414	1243	1234
120	1047	1447	1279	1267
125	1189	1478	1320	1322
126	1221	1484	1329	1333
130	1302	1516	1369	1377
140	1332	1743	1468	1486
141	1344	1749	1479	1497
143	1362	1768	1501	1518
150	1395	1866	1579	1591
158	1419	2020	1661	1675
160	1425	2071	1678	1696
170	1500	2140	1775	1788
179	1537	2252	1858	1871
180	1541	2269	1867	1880
185	1597	2300	1915	1926
190	1632	2337	1967	1971
200	1681	2445	2066	2063
210	1830	2492	2172	2169
213	1857	2512	2207	2201
220	1901	2581	2288	2276
230	2059	2619	2381	2370
240	2155	2688	2484	2464
243	2269	2702	2536	2520
245	2343	2709	2571	2557
250	2502	2747	2667	2651
260	2619	3048	2837	2837
265	2747	3083	2910	2911
270	2839	3129	2985	2984
280	2913	3357	3127	3131
290	2989	3421	3203	3205
300	3027	3539	3275	3279
303	3059	3555	3298	3301
310	3110	3590	3351	3352
315	3133	3627	3389	3388
320	3156	3678	3427	3424
330	3262	3721	3506	3500
338	3309	3771	3571	3561
340	3319	3791	3586	3576
350	3463	3827	3653	3650
360	3549	3892	3727	3724
370	3665	3999	3825	3825
373	3683	4052	3851	3855
380	3710	4224	3909	3925
390	3791	4310	4016	4025
400	3830	4481	4115	4125
410	3943	4550	4225	4230
420	3991	4669	4335	4334
430	4120	4712	4440	4432
440	4189	4787	4547	4530
443	4268	4797	4573	4564
444	4296	4799	4584	4575
450	4436	4821	4642	4641
452	4478	4828	4663	4663
460	4582	4895	4749	4752
470	4677	5396	4920	4950
480	4718	5973	5077	5148
490	4832	6290	5289	5360
492	4846	6382	5331	5403
