"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
2960,2863,"Winter Gulf Site",7476,"Radiocarbon",12610,161,12780,12490,12210,13010,400,1
2960,2863,"Winter Gulf Site",7477,"Radiocarbon",12710,178,12780,12490,12270,13150,440,1
