depth	min	max	median	mean
1380	-206	359	41	49
1385	-99	518	193	200
1395	4	1115	477	502
1405	272	1260	821	806
1415	719	1478	1137	1124
1425	1146	1770	1450	1456
1435	1355	2249	1765	1777
1445	1589	2669	2082	2096
1455	1753	2948	2445	2415
1465	2398	3067	2741	2739
1475	2668	3275	2994	2994
1505	3162	3912	3508	3516
1515	3306	4093	3679	3683
1525	3608	4323	3909	3926
1535	3799	4692	4205	4214
1545	3932	5192	4540	4547
1555	4283	5343	4898	4874
1565	4784	5533	5233	5212
1575	5209	5842	5567	5559
1585	5438	6341	5843	5859
1595	5636	6800	6133	6157
1605	5762	7140	6449	6453
1615	6087	7275	6772	6747
1620	6173	7413	6935	6895
1630	6783	7507	7209	7191
1635	6931	7599	7356	7339
1645	7071	8046	7534	7544
