depth	min	max	median	mean
306.7	3230	4592	3848	3865
325.5	3586	5231	4297	4330
335.5	3828	5485	4565	4589
345.5	3962	5897	4819	4849
355.5	4218	6101	5091	5108
365.5	4366	6424	5363	5367
375.5	4694	6597	5610	5618
385.5	4887	6861	5869	5868
393	5220	6980	6040	6058
402.5	5539	7202	6273	6298
412	6169	7470	6719	6748
420	6606	7840	7238	7231
429.5	7075	8414	7781	7775
439.5	7615	8843	8314	8293
449.5	7998	9461	8745	8744
459.5	8442	9639	9082	9070
469.5	8774	9914	9392	9380
479.5	9117	10111	9671	9661
498	9660	10554	10113	10110
514.5	9983	10903	10454	10451
524.5	10101	11186	10640	10641
534.5	10331	11367	10837	10843
544.5	10464	11660	11040	11045
554.5	10610	11967	11235	11248
