labid,age,error,depth,cc
ISGS-516,3370,75,107.5,1
ISGS-517,4155,90,206.5,1
ISGS-416,5330,100,427.5,1
ISGS-417,7680,100,727.5,1
ISGS-519,8300,100,965,1
ISGS-526,10855,75,1115,1
ISGS-528,11280,110,1155,1
Biostratigraphic_ pollen,13000,1000,1255,0
