labid,age,error,depth,cc
TO-2330,9200,80,469,1
TO-2329,9600,80,492,1
TO-2328,10110,70,518,1
TO-2327,11260,90,538,1
TO-2326,11410,60,538,1
TO-2325,12570,60,556,1
TO-2324,14010,100,580,1
