depth	min	max	median	mean
469	10226	10683	10412	10419
473	10296	10753	10510	10513
479	10359	10993	10645	10655
485	10532	11063	10791	10792
491	10689	11177	10946	10944
496	10792	11393	11098	11094
499	10823	11602	11178	11184
502	10932	11677	11267	11276
505	11001	11793	11361	11367
509	11062	12012	11482	11490
511	11179	12071	11544	11557
514	11309	12179	11640	11657
516	11370	12271	11706	11724
517	11396	12328	11740	11758
518	11416	12386	11773	11791
519	11436	12437	11805	11825
521	11583	12528	11954	11969
523	11676	12619	12109	12114
525	11743	12745	12262	12258
529	11838	13173	12565	12547
532	12295	13206	12787	12776
533	12446	13220	12862	12853
534	12595	13236	12935	12929
535	12738	13255	13009	13006
536	12882	13277	13084	13082
538	13104	13388	13235	13235
540	13233	13572	13396	13398
542	13305	13822	13572	13571
546	13390	14424	13920	13917
548	13422	14738	14092	14090
552	13902	14971	14426	14437
556	14277	15173	14843	14784
560	14449	15692	15126	15105
566	14624	16234	15482	15466
574	14870	16776	16029	15953
580	15005	17089	16426	16281
582	15040	17144	16467	16325
584	15079	17208	16508	16368
586	15119	17278	16549	16412
