labID,	age,	error,	depth,	cc
Core top,	0,	1,	0,	0
A-3637,	590,	80,	18,	1
A-3638,	8830,	130,	115,	1
A-3639,	11150,	170,	193.5,	1
A-3640,	12980,	240,	275,	1
A-3641,	14510,	250,	478.5,	1
A-3643,	15640,	470,	635,	1
A-3642,	14210,	260,	667,	1
A-3644,	17010,	380,	935,	1
A-3646,	17110,	340,	1184,	1
A-3645,	16940,	350,	1187,	1
