labID,	age,	error,	depth,	cc
Core top,	0,	1,	0,	0
QU-815,	3660,	100,	90,	1
QU-816,	4590,	100,	158.5,	1
QU-817,	5410,	120,	181,	1
QU-818,	5710,	100,	219,	1
QU-819,	6490,	110,	290,	1
