"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1970,1905,"Posy Lake",5520,"Core top",-39,0,8590,-40,-39,0,19.5,0
1970,1905,"Posy Lake",5521,"Radiocarbon",2420,80,8590,-40,2260,2580,160,1
1970,1905,"Posy Lake",5522,"Radiocarbon",3810,137.5,8590,-40,3670,3950,140,1
1970,1905,"Posy Lake",5523,"Radiocarbon",4740,350,8590,-40,4520,4960,220,1
1970,1905,"Posy Lake",5524,"Radiocarbon",7330,513,8590,-40,7010,7650,320,1
