depth	min	max	median	mean
1	-22	-14	-18	-18
5	-20	3	-12	-11
10	-19	26	-4	-2
20	-17	72	12	16
30	-3	86	31	34
40	4	112	49	51
45	26	126	65	68
50	37	150	81	84
60	48	223	110	116
80	90	471	211	229
100	144	650	322	342
110	183	713	381	399
150	325	1023	609	626
160	355	1105	666	683
180	442	1236	780	794
200	527	1364	894	906
210	579	1415	950	962
230	673	1538	1063	1073
260	809	1725	1232	1242
280	903	1842	1348	1354
310	1063	2012	1519	1524
330	1169	2125	1634	1637
350	1275	2237	1749	1750
360	1324	2308	1805	1806
380	1434	2410	1921	1920
400	1545	2509	2035	2032
410	1610	2553	2090	2088
430	1728	2661	2202	2201
450	1842	2758	2316	2314
470	1969	2855	2428	2426
490	2098	2958	2542	2538
510	2229	3051	2652	2650
530	2367	3142	2764	2761
550	2514	3232	2873	2875
560	2577	3284	2931	2932
570	2672	3319	2984	2989
580	2741	3362	3040	3046
590	2851	3421	3113	3118
600	2903	3517	3182	3190
610	2991	3600	3281	3285
630	3157	3813	3470	3474
650	3332	4014	3667	3668
670	3478	4248	3857	3861
690	3626	4483	4043	4047
710	3790	4673	4233	4233
730	3961	4857	4423	4418
750	4145	5009	4610	4601
770	4310	5166	4779	4767
790	4435	5316	4915	4904
810	4547	5460	5037	5029
830	4665	5603	5161	5154
850	4792	5734	5283	5278
870	4920	5858	5404	5402
890	5054	5986	5528	5527
910	5181	6104	5653	5652
930	5314	6228	5779	5777
950	5453	6339	5903	5901
970	5600	6451	6025	6025
990	5732	6573	6151	6151
1010	5841	6726	6276	6278
1030	5940	6905	6399	6404
1050	6036	7069	6520	6530
1070	6135	7223	6647	6657
1090	6236	7376	6773	6783
1110	6341	7527	6897	6909
1130	6450	7670	7026	7036
1150	6552	7817	7151	7161
1170	6657	7966	7281	7289
1190	6773	8109	7410	7416
1210	6877	8237	7539	7542
1230	7038	8403	7708	7712
1250	7241	8589	7926	7924
1270	7444	8775	8141	8133
1290	7660	8940	8357	8343
1310	7891	9100	8574	8553
1330	8141	9259	8793	8764
1350	8460	9405	9024	8996
1360	8611	9497	9148	9121
1370	8774	9686	9312	9290
1390	9103	10100	9640	9631
1400	9228	10297	9815	9802
1410	9552	10379	9972	9970
1420	9726	10526	10140	10137
1430	9886	10667	10275	10275
1440	9976	10909	10403	10414
1450	10147	11092	10572	10584
