labID,	age,	error,	depth,	cc
Core top,	-20,	1,	0,	0
Biostratigraphic_ pollen,	60,	20,	47.5,	0
I-8479,	2830,	85,	590,	1
Biostratigraphic_ pollen,	3710,	200,	650,	0
Biostratigraphic_ pollen,	5070,	200,	770,	0
Biostratigraphic_ pollen,	6160,	200,	990,	0
Biostratigraphic_ pollen,	6480,	200,	1220,	0
Biostratigraphic_ pollen,	8070,	200,	1355,	0
I-8480,	8295,	135,	1360,	1
Biostratigraphic_ pollen,	10200,	200,	1420,	0
Biostratigraphic_ pollen,	10500,	250,	1450,	0
