labid,age,error,depth,cc
Core top,-45,2,0,0
GSC-5518,1010,60,30,1
GSC-5534,2220,50,60,1
GSC-5513,2790,70,100,1
GSC-5506,3360,70,150,1
GSC-5502,3730,80,190,1
GSC-5473,3890,60,220,1
