depth	min	max	median	mean
0.5	-46	-33	-40	-40
5.5	-7	102	35	43
9.5	23	211	95	109
12.5	45	293	141	159
17.5	430	719	543	563
21	926	1235	1068	1072
25	1479	1829	1653	1653
31	2252	2663	2456	2457
35	2593	2945	2770	2769
41	2997	3477	3236	3237
45	3227	3873	3548	3549
51	3693	4126	3906	3906
55	3829	4421	4153	4144
61	4002	4895	4487	4475
65	4236	4947	4612	4610
71	4415	5164	4815	4812
