labID,	age,	error,	depth,	cc
Core top,	-48,	1,	0,	0
unassigned,	109,	1,	11,	1
unassigned,	2460,	60,	32,	1
unassigned,	3520,	60,	49,	1
unassigned,	4290,	70,	69,	1
