labid,age,error,depth,cc
GX-4479,1760,165,22.5,1
GX-4481,3870,140,73.5,1
GX-4480,3580,245,80,1
GX-4482,4600,205,117.5,1
GX-4483,4280,160,126.5,1
GX-4484,7850,220,217,1
GX-4485,7380,185,239.5,1
GX-4486,8725,245,276.5,1
GX-4487,7860,245,285.5,1
WIS-796,9620,95,332,1
GX-4488,9100,265,399.5,1
GX-4489,10510,240,465,1
GX-4490,11600,280,485,1
Core top,-23,1,0,0
