depth	min	max	median	mean
681	9037	10207	9629	9627
691	9316	10359	9821	9826
701	9455	10670	10010	10025
702	9498	10686	10034	10051
708	9708	10815	10179	10203
716	9862	11116	10376	10405
720	9910	11317	10468	10506
722	10010	11394	10558	10597
725	10247	11506	10763	10791
727	10375	11584	10904	10920
729	10474	11673	11044	11050
730	10520	11727	11113	11115
734	10675	11958	11396	11374
738	10798	12267	11664	11633
742	11000	12547	11920	11887
747	11572	12609	12221	12186
748	11675	12625	12285	12246
749	11770	12643	12354	12306
751	11943	12687	12477	12426
753	12086	12789	12597	12545
754	12139	12875	12655	12605
756	12217	13063	12756	12725
758	12286	13271	12863	12844
760	12342	13489	12972	12964
762	12433	13608	13061	13057
772	13049	13715	13382	13385
782	13409	14031	13698	13701
794	13549	14559	13909	13947
804	13637	15034	14087	14151
812	13725	15246	14246	14309
820	13779	15570	14397	14468
832	13930	15905	14635	14710
840	13998	16210	14784	14872
852	14162	16522	15023	15112
860	14238	16788	15179	15272
864	14299	16866	15260	15353
875	14447	17166	15488	15576
887	14605	17506	15729	15819
898	14737	17832	15939	16042
