depth	min	max	median	mean
1	-32	-23	-28	-28
10	-29	34	-13	-9
20	-27	98	4	12
30	-17	122	26	33
40	-12	162	46	53
50	2	185	68	74
60	10	220	88	95
70	26	243	109	116
80	36	277	130	137
90	53	297	153	158
100	64	326	173	179
110	82	346	196	200
120	94	376	218	221
130	112	398	239	242
140	124	429	261	263
150	142	449	283	284
160	156	476	305	305
170	175	500	327	326
180	189	531	349	347
190	209	557	370	368
200	225	588	391	389
210	248	610	412	413
220	264	643	435	436
230	298	692	483	484
250	362	839	572	581
260	393	915	618	630
300	551	1142	819	827
320	630	1253	922	927
350	775	1391	1070	1073
380	911	1542	1222	1222
400	1004	1624	1322	1319
420	1109	1706	1424	1418
480	1477	1947	1717	1715
500	1604	2030	1812	1814
520	1673	2192	1908	1915
560	1827	2461	2110	2119
600	1987	2707	2317	2324
620	2076	2822	2420	2427
640	2161	2931	2525	2529
660	2252	3039	2627	2631
680	2347	3143	2730	2734
700	2445	3242	2833	2836
720	2543	3338	2936	2938
740	2639	3441	3038	3040
760	2746	3533	3140	3141
780	2856	3631	3244	3244
800	2967	3724	3346	3345
840	3208	3907	3547	3549
860	3347	3998	3645	3651
880	3497	4081	3742	3752
900	3610	4234	3849	3868
920	3688	4475	3964	3994
940	3774	4707	4085	4124
960	3859	4917	4204	4252
980	3950	5120	4325	4380
1000	4046	5325	4446	4506
1040	4262	5764	4738	4788
1060	4448	6429	5100	5191
1080	4655	7002	5501	5593
