depth	min	max	median	mean
120	1289	3063	2379	2319
135	1696	3163	2669	2606
150	2549	3326	2941	2942
160	2849	3636	3161	3182
175	3066	4960	3857	3907
185	3378	5577	4326	4381
200	3640	5971	5203	5081
210	4826	6051	5555	5515
220	5506	6387	5948	5949
225	5580	6543	6039	6049
235	5666	7183	6191	6249
240	5695	7540	6260	6350
245	5767	7676	6365	6451
250	5809	7842	6458	6552
