depth	min	max	median	mean
589	8833	10485	9467	9495
590	8997	10558	9593	9619
595	9816	10912	10220	10238
596	9981	10989	10344	10362
597	10139	11054	10469	10486
598	10305	11115	10593	10610
599	10468	11176	10718	10734
600	10622	11232	10843	10857
603	11051	11465	11217	11229
604	11172	11581	11343	11353
605	11283	11712	11467	11477
606	11389	11847	11591	11600
607	11493	11993	11716	11724
608	11585	12144	11840	11848
609	11677	12300	11966	11972
610	11698	12305	11979	11984
611	11719	12312	11991	11997
612	11737	12323	12003	12010
613	11754	12328	12015	12022
614	11770	12338	12029	12035
615	11787	12346	12040	12047
616	11801	12356	12052	12060
626	11879	12513	12180	12186
631	11929	12599	12234	12244
636	11987	12633	12286	12293
641	12034	12688	12335	12343
646	12068	12761	12387	12393
651	12116	12825	12432	12442
661	12250	12896	12523	12538
666	12291	12955	12567	12586
671	12424	13010	12644	12668
676	12653	13064	12769	12801
681	12748	13169	12922	12933
