labid,age,error,depth,cc
Core top,-42,1,0,0
unassigned,-40,1,1,0
unassigned,-35,1,2.5,0
unassigned,-32,1,4.5,0
unassigned,-27,1,6.5,0
unassigned,-22,1,8.5,0
unassigned,-14,2,12,0
unassigned,-2,3,15.5,0
unassigned,11,5,20.5,0
unassigned,25,7,26,0
unassigned,63,16,34.5,0
unassigned,150,50,50.5,0
unassigned,206,82,66,0
TO-4160,3540,160,363,1
