depth	min	max	median	mean
1	-37	50	2	3
10	5	864	386	397
20	50	1770	812	835
30	737	1888	1287	1296
40	1114	2161	1802	1757
52	1419	2251	1967	1932
56	1485	2304	2025	1991
70	1653	2447	2142	2120
100	1915	2661	2348	2335
150	2400	2905	2697	2675
200	2664	3206	2961	2952
225	2830	3311	3095	3087
252	3019	3406	3231	3224
256	3043	3418	3250	3243
275	3169	3462	3324	3320
279	3185	3476	3340	3336
312	3340	3626	3468	3472
316	3354	3647	3485	3489
350	3468	3841	3641	3643
355	3482	3867	3665	3666
400	3607	4096	3829	3835
450	3749	4307	4005	4010
475	3821	4408	4094	4099
500	3894	4520	4181	4187
550	4050	4710	4359	4364
600	4211	4909	4536	4541
650	4383	5091	4712	4718
700	4553	5278	4888	4893
744	4717	5440	5040	5049
774	4834	5547	5143	5155
804	4948	5648	5248	5261
834	5070	5750	5352	5367
864	5204	5852	5453	5473
894	5338	5961	5552	5582
