depth	min	max	median	mean
1	-47	8	-19	-19
5	-39	34	-5	-4
9	-33	70	7	10
13	-29	109	19	25
17	-26	148	31	39
21	-20	180	44	54
25	-7	191	60	68
29	0	207	76	83
33	6	226	92	98
37	11	248	107	113
41	20	272	122	127
43	29	278	129	135
45	37	284	136	142
47	43	290	143	149
49	49	296	151	156
53	59	314	166	171
55	63	324	173	178
59	69	345	188	192
63	90	357	201	207
67	109	368	216	221
71	124	382	230	236
75	137	399	245	250
79	147	418	259	265
83	179	437	282	289
87	205	463	311	317
91	223	495	339	344
95	236	541	366	372
99	246	593	391	399
103	279	621	424	432
107	311	643	463	467
111	333	670	502	501
115	350	713	540	536
119	364	769	576	571
123	422	796	607	605
125	456	805	622	622
131	548	833	668	674
135	602	857	698	708
139	643	889	730	742
143	674	920	766	775
147	692	955	802	808
149	699	976	819	825
155	715	1059	869	874
159	723	1124	902	907
163	762	1152	935	941
167	797	1169	970	974
171	823	1190	1007	1008
175	844	1215	1045	1041
179	860	1254	1080	1074
183	939	1282	1124	1121
187	1007	1312	1177	1171
