labid,age,error,depth,cc
Core top,-33,35,0,0
DE4-067001,2200,68,559,1
DE4-067002,4200,81,785,1
DE4-067003,5400,91,921.5,1
DE4-067004,8300,102,1070,1
DE4-067005,10500,145,1195,1
DE4-067006,12000,233,1300,1
