depth	min	max	median	mean
0	-68	39	-17	-16
5	-23	241	86	93
10	-5	493	186	201
15	8	746	284	310
20	94	799	393	407
25	140	880	505	503
30	174	1000	605	600
35	356	1040	705	703
40	484	1089	813	806
45	565	1193	922	908
50	900	1252	1071	1073
55	1014	1457	1239	1237
60	1057	1802	1389	1402
65	1297	1843	1539	1546
70	1479	1905	1692	1690
75	1602	2040	1840	1834
80	1746	2090	1925	1921
85	1817	2174	2013	2009
90	1865	2322	2095	2097
95	2008	2368	2171	2175
100	2102	2435	2249	2253
105	2152	2553	2329	2332
110	2281	2607	2431	2434
115	2352	2684	2548	2536
120	2398	2841	2651	2637
125	2654	3372	3069	3053
130	2792	3997	3510	3469
135	2892	4652	3945	3885
140	3719	4732	4296	4271
145	4362	4904	4663	4657
150	4583	5571	5024	5043
155	4810	5655	5199	5211
160	4937	5776	5391	5379
165	5027	5990	5566	5546
170	5509	6093	5781	5788
175	5744	6377	6017	6030
180	5809	6897	6243	6272
185	6072	7055	6519	6527
190	6201	7247	6813	6783
195	6291	7576	7086	7039
200	6780	7617	7286	7259
205	7211	7702	7488	7479
210	7406	7952	7703	7698
215	7485	8110	7796	7798
220	7546	8375	7877	7898
