labID,	age,	error,	depth,	cc
Beta-75516,	0,	1,	410,	1
Cams-29560,	2920,	50,	500,	1
Cams-22019,	3690,	70,	589,	1
Cams-22020,	5220,	70,	625,	1
Cams-22021,	8000,	70,	718,	1
Cams-18374,	8860,	60,	740,	1
Cams-18622,	9860,	70,	771.5,	1
Cams-22025,	9920,	60,	778.5,	1
Cams-22026,	11770,	70,	812,	1
Cams-28647,	12710,	70,	829,	1
