"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1010,979,"Hawke Hills Kettle",2945,"Core top",-27,0,7490,-30,-27,0,13.5,0
1010,979,"Hawke Hills Kettle",2946,"Radiocarbon",3160,73,7490,-30,3075,3245,85,1
1010,979,"Hawke Hills Kettle",2947,"Radiocarbon",4660,173,7490,-30,4575,4745,85,1
1010,979,"Hawke Hills Kettle",2948,"Radiocarbon",7290,240,7490,-30,7140,7440,150,1
