"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
15153,10080,"Wendel site",32706,"Radiocarbon",9920,470,11900,7390,9700,10140,220,1
15153,10080,"Wendel site",32707,"Radiocarbon",11090,516,11900,7390,10670,11510,420,1
15153,10080,"Wendel site",32708,"Radiocarbon",11110,578,11900,7390,10290,11930,820,1
