labID,	age,	error,	depth,	cc
Core top,	0,	1,	868,	0
Q-2909,	1750,	40,	940,	1
Q-2908,	3205,	45,	1000,	1
Q-2907,	4760,	45,	1066,	1
Q-2905,	6650,	45,	1118,	1
Q-2904,	8260,	60,	1160,	1
Q-2903,	10105,	85,	1222,	1
