depth	min	max	median	mean
2.25	-53	-32	-36	-38
3.25	-51	-21	-27	-30
4.25	-50	-10	-18	-22
5.5	-12	90	26	30
6.5	4	306	109	123
7.5	13	529	193	215
8.5	21	757	275	307
9.5	29	979	360	399
10.5	79	1106	447	489
11.5	127	1149	550	577
12.5	164	1194	659	665
13.5	201	1248	771	752
14.5	240	1332	868	840
15.5	361	1406	961	933
16.5	572	1430	1052	1033
17.5	783	1459	1141	1133
18.5	959	1494	1235	1233
19.5	1097	1540	1339	1332
20.5	1230	1622	1422	1420
21.5	1371	1674	1495	1496
22.5	1427	1749	1569	1572
23.5	1452	1900	1639	1648
24.5	1469	2075	1706	1724
25.5	1516	2183	1773	1794
26.5	1576	2221	1841	1857
27.5	1613	2264	1915	1920
28.5	1638	2328	1989	1983
29.5	1660	2425	2053	2046
30.5	1741	2490	2115	2111
31.5	1878	2524	2175	2179
32.5	1998	2562	2240	2246
33.5	2091	2605	2303	2313
34.5	2157	2665	2360	2380
35.5	2220	2766	2447	2463
36.5	2273	2944	2539	2563
