"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
1835,1776,"Opabin Lake",5163,"Core top",0,0,8630,280,-35,35,35,0
1835,1776,"Opabin Lake",5164,"Tephra",2350,41.5,8630,280,2300,2400,50,0
1835,1776,"Opabin Lake",5165,"Tephra",6850,81.75,8630,280,6700,7000,150,0
1835,1776,"Opabin Lake",5166,"Radiocarbon",8530,99,8630,280,8150,8910,380,1
