depth	min	max	median	mean
670	6800	9012	8009	7980
690	7430	9285	8387	8379
710	7932	9650	8788	8788
720	8171	9824	8993	8992
730	8317	10102	9191	9197
740	8584	10265	9390	9398
750	8744	10504	9593	9600
760	9046	10695	9829	9840
770	9205	11009	10067	10080
780	9482	11226	10349	10351
785	9576	11388	10487	10487
790	9644	11607	10621	10623
795	9765	11711	10744	10741
800	9858	11832	10865	10860
805	9939	12019	10979	10979
810	9999	12240	11090	11098
830	10291	12880	11478	11500
840	10454	13117	11677	11703
860	10753	13694	12063	12107
880	11046	14264	12460	12512
900	11336	14802	12858	12913
