depth	min	max	median	mean
1	-55	-46	-50	-50
7	-34	-27	-29	-29
8.5	-30	-19	-22	-22
13.5	3	32	20	19
18.5	38	104	71	71
26	135	561	289	307
32.5	346	752	553	552
38.75	683	908	778	786
42.5	756	1042	877	884
48.75	833	1236	1014	1020
57.5	997	1438	1214	1216
68.5	1299	1630	1464	1461
75.5	1427	1792	1598	1599
84.5	1523	2007	1739	1745
95.5	1660	2244	1925	1932
104.5	1775	2418	2075	2081
115.5	1932	2621	2260	2265
125.5	2076	2796	2430	2432
135.5	2240	2972	2600	2602
145.5	2393	3134	2768	2766
150.75	2484	3219	2856	2855
160.75	2653	3375	3025	3021
175.5	2919	3590	3274	3269
188.75	3188	3780	3495	3491
193.4	3290	3848	3569	3566
203.5	3528	3990	3729	3735
208.5	3667	4066	3816	3826
213.5	3762	4214	3943	3954
218.5	3861	4394	4093	4104
223.5	3975	4561	4256	4257
228.5	4104	4702	4413	4410
233.5	4266	4820	4563	4560
238.5	4474	4931	4717	4709
243.5	4658	5087	4878	4876
248.75	4774	5404	5050	5062
253.5	4898	5618	5211	5224
258.75	5031	5811	5400	5406
263.5	5166	5983	5566	5568
268.75	5335	6137	5755	5752
273.5	5496	6266	5915	5909
278.75	5687	6401	6101	6084
284.5	5940	6528	6294	6280
291.5	6338	6661	6510	6509
296.5	6464	6835	6642	6644
301.5	6552	6967	6755	6756
311.5	6795	7175	6984	6983
316.75	6965	7303	7137	7134
321.5	7087	7613	7316	7325
325.5	7195	7794	7487	7491
327.5	7289	7831	7577	7573
329.5	7344	7896	7668	7656
332.5	7607	7970	7797	7794
333.5	7665	8000	7844	7841
335.5	7770	8154	7962	7963
336.75	7842	8374	8079	8089
337.5	7869	8539	8148	8164
339.5	7916	9001	8329	8366
340.75	8024	9146	8459	8496
342.25	8135	9217	8639	8656
343.75	8206	9316	8839	8815
346.5	8600	9493	9132	9107
348.5	8972	9536	9341	9319
351.5	9186	9660	9539	9508
361.5	9519	9905	9691	9699
366.75	9609	10052	9790	9802
371.5	9667	10216	9885	9898
376.75	9727	10379	9991	10005
382.5	9807	10545	10105	10122
388.75	9892	10716	10228	10247
