"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
2950,2853,"Whiskey Lake",7412,"Core top",0,0,NA,NA,0,0,"NAPD 1","Chron based on dates of pollen zones from Dead Man Lake; see Table 5 in Wright et al. (1973). A hiatus probably exists between 30 and 31 cm depth. Chronology is highly uncertain.",TRUE,2712,-108.81083,35.98194,32,0,0
2950,2853,"Whiskey Lake",7413,"Biostratigraphic, pollen",2000,30,NA,NA,1000,3000,"NAPD 1","Chron based on dates of pollen zones from Dead Man Lake; see Table 5 in Wright et al. (1973). A hiatus probably exists between 30 and 31 cm depth. Chronology is highly uncertain.",TRUE,2712,-108.81083,35.98194,1000,0,0
2950,2853,"Whiskey Lake",7414,"Biostratigraphic, pollen",13500,31,NA,NA,10000,17000,"NAPD 1","Chron based on dates of pollen zones from Dead Man Lake; see Table 5 in Wright et al. (1973). A hiatus probably exists between 30 and 31 cm depth. Chronology is highly uncertain.",TRUE,2712,-108.81083,35.98194,3500,0,0
2950,2853,"Whiskey Lake",7415,"Biostratigraphic, pollen",18500,97.5,NA,NA,15000,21500,"NAPD 1","Chron based on dates of pollen zones from Dead Man Lake; see Table 5 in Wright et al. (1973). A hiatus probably exists between 30 and 31 cm depth. Chronology is highly uncertain.",TRUE,2712,-108.81083,35.98194,3250,0,0
