"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","error","cc"
2626,2536,"Tannersville Bog",6940,"Core top",0,0,13000,0,-20,20,20,0
2626,2536,"Tannersville Bog",6942,"Radiocarbon",4610,527,13000,0,4540,4680,70,1
2626,2536,"Tannersville Bog",6943,"Radiocarbon",8390,812,13000,0,8305,8475,85,1
2626,2536,"Tannersville Bog",6944,"Radiocarbon",9835,1042,13000,0,9740,9930,95,1
2626,2536,"Tannersville Bog",6945,"Radiocarbon",10860,1142,13000,0,10760,10960,100,1
2626,2536,"Tannersville Bog",6946,"Radiocarbon",13330,1242,13000,0,13210,13450,120,1
