"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
2626,2536,"Tannersville Bog",6940,"Core top",0,0,13000,0,-20,20,"COHMAP chron 1","Depth/date scatter suggest straight line least-square fit to 5 dates plus top. 5 C-14 dates plus ragweed rise above 120 cm, which is assigned a date of 300 yr bp. Age bounds for application of the model: top = 0; bottom = 13000.",TRUE,277,-75.27217,-75.25552,20,0,1
2626,2536,"Tannersville Bog",6941,"Biostratigraphic, pollen",300,120,13000,0,200,400,"COHMAP chron 1","Depth/date scatter suggest straight line least-square fit to 5 dates plus top. 5 C-14 dates plus ragweed rise above 120 cm, which is assigned a date of 300 yr bp. Age bounds for application of the model: top = 0; bottom = 13000.",TRUE,277,-75.27217,-75.25552,100,0,0
2626,2536,"Tannersville Bog",6942,"Radiocarbon",4610,527,13000,0,4540,4680,"COHMAP chron 1","Depth/date scatter suggest straight line least-square fit to 5 dates plus top. 5 C-14 dates plus ragweed rise above 120 cm, which is assigned a date of 300 yr bp. Age bounds for application of the model: top = 0; bottom = 13000.",TRUE,277,-75.27217,-75.25552,70,1,1
2626,2536,"Tannersville Bog",6943,"Radiocarbon",8390,812,13000,0,8305,8475,"COHMAP chron 1","Depth/date scatter suggest straight line least-square fit to 5 dates plus top. 5 C-14 dates plus ragweed rise above 120 cm, which is assigned a date of 300 yr bp. Age bounds for application of the model: top = 0; bottom = 13000.",TRUE,277,-75.27217,-75.25552,85,1,1
2626,2536,"Tannersville Bog",6944,"Radiocarbon",9835,1042,13000,0,9740,9930,"COHMAP chron 1","Depth/date scatter suggest straight line least-square fit to 5 dates plus top. 5 C-14 dates plus ragweed rise above 120 cm, which is assigned a date of 300 yr bp. Age bounds for application of the model: top = 0; bottom = 13000.",TRUE,277,-75.27217,-75.25552,95,1,1
2626,2536,"Tannersville Bog",6945,"Radiocarbon",10860,1142,13000,0,10760,10960,"COHMAP chron 1","Depth/date scatter suggest straight line least-square fit to 5 dates plus top. 5 C-14 dates plus ragweed rise above 120 cm, which is assigned a date of 300 yr bp. Age bounds for application of the model: top = 0; bottom = 13000.",TRUE,277,-75.27217,-75.25552,100,1,1
2626,2536,"Tannersville Bog",6946,"Radiocarbon",13330,1242,13000,0,13210,13450,"COHMAP chron 1","Depth/date scatter suggest straight line least-square fit to 5 dates plus top. 5 C-14 dates plus ragweed rise above 120 cm, which is assigned a date of 300 yr bp. Age bounds for application of the model: top = 0; bottom = 13000.",TRUE,277,-75.27217,-75.25552,120,1,1
