labID,	age,	error,	depth,	cc
Core top,	-32,	1,	0,	0
GSC-3643,	1960,	60,	52.5,	1
GSC-3669,	3960,	90,	102.5,	1
GSC-3630,	6890,	90,	202.5,	1
GSC-3675,	8810,	110,	302.5,	1
GSC-3482,	9990,	100,	345,	1
GSC-3520,	10700,	140,	362.5,	1
